,datetime,actual_state,actual,forecast
625,2022-02-18,up,6.49,6.1
626,2022-03-18,down,5.93,6.1
627,2022-04-20,down,5.75,5.8
628,2022-05-19,down,5.6,5.65
629,2022-06-21,up,5.41,5.39
630,2022-07-20,down,5.11,5.38
631,2022-08-18,down,4.82,4.89
632,2022-09-21,up,4.78,4.7
633,2022-10-20,up,4.71,4.7
634,2022-11-18,up,4.43,4.38
635,2022-12-21,down,4.08,4.2
636,2023-01-20,up,4.03,3.96
637,2023-02-21,down,4.0,4.1
638,2023-03-21,up,4.55,4.19
639,2023-04-20,down,4.43,4.5
640,2023-05-18,down,4.29,4.3
641,2023-06-22,up,4.3,4.25
642,2023-07-20,down,4.16,4.2
643,2023-08-22,down,4.07,4.15
644,2023-09-21,down,4.04,4.1
645,2023-10-19,up,3.95,3.89
646,2023-11-21,down,3.79,3.9
647,2023-12-20,up,3.82,3.78
648,2024-01-19,up,3.88,3.82
649,2024-02-22,up,4.0,3.96
650,2024-03-21,up,4.38,3.95
651,2024-04-18,up,4.22,4.2
652,2024-05-22,down,4.14,4.21
653,2024-06-21,up,4.11,4.08
654,2024-07-23,down,3.9,3.99
655,2024-08-22,up,3.96,3.94
656,2024-09-19,down,3.88,3.92
657,2024-10-23,down,3.83,3.88
658,2024-11-21,up,3.96,3.95
659,2024-12-19,up,4.15,4.09
660,2025-01-24,up,4.29,4.19
661,2025-02-21,down,4.09,4.13
662,2025-03-20,up,4.27,3.95
663,2025-04-24,down,4.02,4.14
664,2025-05-22,down,4.0,4.15
665,2025-06-23,up,4.03,3.96
