,datetime,actual_state,actual,forecast
1283,2023-12-21,up,206.0,214.0
1284,2023-12-28,down,220.0,210.0
1285,2024-01-04,up,203.0,216.0
1286,2024-01-11,up,203.0,210.0
1287,2024-01-18,up,189.0,207.0
1288,2024-01-25,down,215.0,200.0
1289,2024-02-01,down,227.0,213.0
1290,2024-02-08,up,220.0,221.0
1291,2024-02-15,up,213.0,219.0
1292,2024-02-22,up,202.0,217.0
1293,2024-02-29,down,217.0,209.0
1294,2024-03-07,up,210.0,217.0
1295,2024-03-14,up,212.0,218.0
1296,2024-03-21,neutral,212.0,212.0
1297,2024-03-28,neutral,212.0,212.0
1298,2024-04-04,down,222.0,213.0
1299,2024-04-11,up,212.0,216.0
1300,2024-04-18,up,212.0,215.0
1301,2024-04-25,up,208.0,214.0
1302,2024-05-02,up,209.0,212.0
1303,2024-05-09,down,232.0,212.0
1304,2024-05-16,down,223.0,219.0
1305,2024-05-23,up,216.0,220.0
1306,2024-05-30,down,221.0,218.0
1307,2024-06-06,down,229.0,220.0
1308,2024-06-13,down,243.0,225.0
1309,2024-06-20,down,239.0,235.0
1310,2024-06-27,up,234.0,236.0
1311,2024-07-03,down,239.0,234.0
1312,2024-07-11,up,223.0,236.0
1313,2024-07-18,down,245.0,229.0
1314,2024-07-25,up,235.0,237.0
1315,2024-08-01,down,250.0,236.0
1316,2024-08-08,up,234.0,241.0
1317,2024-08-15,up,228.0,236.0
1318,2024-08-22,down,233.0,232.0
1319,2024-08-29,neutral,232.0,232.0
1320,2024-09-05,up,228.0,231.0
1321,2024-09-12,down,231.0,227.0
1322,2024-09-19,up,222.0,230.0
1323,2024-09-26,up,219.0,224.0
1324,2024-10-03,down,225.0,222.0
1325,2024-10-10,down,260.0,231.0
1326,2024-10-17,down,242.0,241.0
1327,2024-10-24,up,228.0,243.0
1328,2024-10-31,up,218.0,229.0
1329,2024-11-07,up,221.0,223.0
1330,2024-11-14,up,219.0,224.0
1331,2024-11-21,up,215.0,220.0
1332,2024-11-27,neutral,215.0,215.0
1333,2024-12-05,down,225.0,215.0
1334,2024-12-12,down,242.0,221.0
1335,2024-12-19,up,220.0,229.0
1336,2024-12-26,up,220.0,223.0
1337,2025-01-02,up,211.0,222.0
1338,2025-01-08,up,203.0,214.0
1339,2025-01-16,down,217.0,210.0
1340,2025-01-23,down,223.0,221.0
1341,2025-01-30,up,208.0,224.0
1342,2025-02-06,down,220.0,214.0
1343,2025-02-13,up,214.0,217.0
1344,2025-02-20,down,220.0,215.0
1345,2025-02-27,down,242.0,222.0
1346,2025-03-06,up,222.0,234.0
1347,2025-03-13,up,221.0,226.0
1348,2025-03-20,down,225.0,224.0
1349,2025-03-27,neutral,225.0,225.0
1350,2025-04-03,up,219.0,225.0
1351,2025-04-10,down,224.0,223.0
1352,2025-04-17,up,216.0,225.0
1353,2025-04-24,down,223.0,222.0
1354,2025-05-01,down,241.0,224.0
1355,2025-05-08,up,229.0,231.0
1356,2025-05-15,neutral,229.0,229.0
1357,2025-05-22,up,226.0,230.0
1358,2025-05-29,down,239.0,229.0
1359,2025-06-05,down,248.0,236.0
1360,2025-06-12,down,250.0,242.0
1361,2025-06-18,neutral,246.0,246.0
1362,2025-06-26,up,237.0,244.0
1363,2025-07-03,up,232.0,240.0
1364,2025-07-10,up,227.0,236.0
