,datetime,actual_state,actual,forecast
353,2021-08-17,down,-1.0,0.1
354,2021-09-16,up,2.0,-0.1
355,2021-10-15,up,0.7,0.5
356,2021-11-16,up,1.8,1.0
357,2021-12-15,down,0.1,0.9
358,2022-01-14,down,-2.8,0.2
359,2022-02-16,up,4.4,0.8
360,2022-03-16,down,0.6,0.9
361,2022-04-14,up,2.1,1.0
362,2022-05-17,neutral,0.4,0.4
363,2022-06-15,down,0.6,0.8
364,2022-07-15,up,0.9,0.6
365,2022-08-17,up,0.4,-0.1
366,2022-09-15,down,-0.1,0.1
367,2022-10-14,up,0.1,-0.1
368,2022-11-16,up,1.2,0.4
369,2022-12-15,down,-0.6,0.2
370,2023-01-18,down,-0.9,-0.4
371,2023-02-15,up,2.4,0.8
372,2023-03-15,up,0.0,-0.1
373,2023-04-14,down,-0.5,-0.3
374,2023-05-16,neutral,0.4,0.4
375,2023-06-15,up,0.3,0.1
376,2023-07-18,down,0.2,0.3
377,2023-08-15,up,0.7,-0.3
378,2023-09-14,up,0.9,0.4
379,2023-10-17,up,0.8,0.2
380,2023-11-15,up,0.0,-0.2
381,2023-12-14,up,0.2,-0.1
382,2024-01-17,up,0.4,0.2
383,2024-02-15,down,-0.8,0.2
384,2024-03-14,up,0.6,0.5
385,2024-04-15,up,0.9,0.5
386,2024-05-15,down,-0.1,0.2
387,2024-06-18,down,0.1,0.2
388,2024-07-16,up,0.5,0.1
389,2024-08-15,up,0.4,0.1
390,2024-09-17,neutral,0.2,0.2
391,2024-10-17,up,1.0,0.1
392,2024-11-15,down,0.2,0.3
393,2024-12-17,down,0.2,0.4
394,2025-01-16,up,0.7,0.5
395,2025-02-14,down,-0.6,0.3
396,2025-03-17,up,0.7,0.3
397,2025-04-16,up,0.8,0.4
398,2025-05-15,down,0.0,0.3
399,2025-06-17,down,-0.3,0.2
