,datetime,actual_state,actual,forecast
626,2022-03-04,up,3.8,3.9
627,2022-04-01,up,3.6,3.7
628,2022-05-06,down,3.6,3.5
629,2022-06-03,down,3.6,3.5
630,2022-07-08,neutral,3.6,3.6
631,2022-08-05,up,3.5,3.6
632,2022-09-02,down,3.7,3.5
633,2022-10-07,up,3.5,3.7
634,2022-11-04,down,3.7,3.6
635,2022-12-02,up,3.6,3.7
636,2023-01-06,up,3.5,3.7
637,2023-02-03,up,3.4,3.6
638,2023-03-10,down,3.6,3.4
639,2023-04-07,up,3.5,3.6
640,2023-05-05,up,3.4,3.6
641,2023-06-02,down,3.7,3.5
642,2023-07-07,neutral,3.6,3.6
643,2023-08-04,up,3.5,3.6
644,2023-09-01,down,3.8,3.5
645,2023-10-06,down,3.8,3.7
646,2023-11-03,down,3.9,3.8
647,2023-12-08,up,3.7,3.9
648,2024-01-05,up,3.7,3.8
649,2024-02-02,up,3.7,3.8
650,2024-03-08,down,3.9,3.7
651,2024-04-05,up,3.8,3.9
652,2024-05-03,down,3.9,3.8
653,2024-06-07,down,4.0,3.9
654,2024-07-05,down,4.1,4.0
655,2024-08-02,down,4.3,4.1
656,2024-09-06,neutral,4.2,4.2
657,2024-10-04,up,4.1,4.2
658,2024-11-01,neutral,4.1,4.1
659,2024-12-06,neutral,4.2,4.2
660,2025-01-10,up,4.1,4.2
661,2025-02-07,up,4.0,4.1
662,2025-03-07,down,4.1,4.0
663,2025-04-04,down,4.2,4.1
664,2025-05-02,neutral,4.2,4.2
665,2025-06-06,neutral,4.2,4.2
666,2025-07-03,up,4.1,4.3
