,datetime,actual_state,actual,forecast
643,2023-08-23,up,739,705.0
644,2023-09-26,down,676,700.0
645,2023-10-25,up,719,680.0
646,2023-11-27,down,672,721.0
647,2023-12-22,down,615,695.0
648,2024-01-25,up,651,645.0
649,2024-02-26,down,664,680.0
650,2024-03-25,down,637,675.0
651,2024-04-23,down,665,668.0
652,2024-05-23,up,698,677.0
653,2024-06-26,down,621,636.0
654,2024-07-24,up,668,639.0
655,2024-08-23,up,751,624.0
656,2024-09-25,up,709,699.0
657,2024-10-24,up,738,719.0
658,2024-11-26,down,627,725.0
659,2024-12-23,up,674,666.0
660,2025-01-27,up,734,669.0
661,2025-02-26,down,664,679.0
662,2025-03-25,down,674,682.0
663,2025-04-23,down,670,684.0
664,2025-05-23,up,722,694.0
665,2025-06-25,down,623,694.0
