,datetime,actual_state,actual,forecast
264,2014-04-14,up,1.5,0.8
265,2014-05-13,up,0.5,0.4
266,2014-06-12,down,0.5,0.6
267,2014-07-15,down,0.2,0.6
268,2014-08-13,up,0.3,0.2
269,2014-09-12,neutral,0.6,0.6
270,2014-10-15,down,-0.3,-0.1
271,2014-11-14,up,0.5,0.2
272,2014-12-11,neutral,0.4,0.4
273,2015-01-14,down,-0.9,-0.1
274,2015-02-12,down,-0.8,-0.5
275,2015-03-12,down,-0.5,0.3
276,2015-04-14,up,1.1,1.0
277,2015-05-13,neutral,0.2,0.2
278,2015-06-11,down,1.0,1.1
279,2015-07-14,down,0.0,0.2
280,2015-08-13,up,0.7,0.5
281,2015-09-15,down,0.0,0.3
282,2015-10-14,down,0.1,0.2
283,2015-11-13,down,0.1,0.3
284,2015-12-11,up,0.4,0.3
285,2016-01-15,up,0.2,0.1
286,2016-02-12,down,-0.4,0.1
287,2016-03-15,up,-0.1,-0.2
288,2016-04-13,down,-0.3,0.1
289,2016-05-13,up,1.3,0.8
290,2016-06-14,down,0.2,0.3
291,2016-07-15,up,0.8,0.1
292,2016-08-12,down,0.1,0.4
293,2016-09-15,down,-0.2,-0.1
294,2016-10-14,up,1.0,0.6
295,2016-11-15,neutral,0.6,0.6
296,2016-12-14,down,0.2,0.3
297,2017-01-13,up,1.0,0.7
298,2017-02-15,up,0.6,0.1
299,2017-03-15,down,-0.3,0.1
300,2017-04-14,up,0.1,-0.1
301,2017-05-12,down,0.4,0.6
302,2017-06-14,down,-0.1,0.1
303,2017-07-14,up,0.3,0.1
304,2017-08-15,down,0.3,0.4
305,2017-09-15,down,-0.1,0.1
306,2017-10-13,up,1.9,1.7
307,2017-11-15,up,0.5,0.1
308,2017-12-14,up,0.9,0.3
309,2018-01-12,neutral,0.4,0.4
310,2018-02-14,down,-0.1,0.2
311,2018-03-14,down,-0.1,0.3
312,2018-04-16,up,0.8,0.4
313,2018-05-15,neutral,0.4,0.4
314,2018-06-14,up,1.3,0.4
315,2018-07-16,down,0.2,0.5
316,2018-08-15,up,0.7,0.2
317,2018-09-14,down,0.1,0.4
318,2018-10-15,down,-0.1,0.7
319,2018-11-15,up,1.1,0.6
320,2018-12-14,neutral,0.1,0.1
321,2019-02-14,down,-1.6,0.1
322,2019-03-11,neutral,0.7,0.0
323,2019-04-01,down,-0.2,0.3
324,2019-04-18,up,1.7,0.9
325,2019-05-15,up,0.3,0.2
326,2019-06-14,down,0.4,0.7
327,2019-07-16,up,0.3,0.1
328,2019-08-15,up,0.8,0.3
329,2019-09-13,up,0.6,0.2
330,2019-10-16,down,-0.3,0.3
331,2019-11-15,up,0.4,0.2
332,2019-12-13,down,0.3,0.5
333,2020-01-16,down,0.2,0.3
334,2020-02-14,up,0.6,0.3
335,2020-03-17,down,-0.4,0.2
336,2020-04-15,down,-8.3,-8.0
337,2020-05-15,down,-14.7,-12.0
338,2020-06-16,up,18.2,8.0
339,2020-07-16,up,8.4,5.0
340,2020-08-14,down,0.9,1.9
341,2020-09-16,down,0.6,1.0
342,2020-10-16,up,1.6,0.7
343,2020-11-17,down,-0.1,0.5
344,2020-12-16,down,-1.4,-0.3
345,2021-01-15,down,-1.0,-0.2
346,2021-02-17,up,7.6,1.1
347,2021-03-16,down,-2.7,-0.5
348,2021-04-15,up,10.7,5.9
349,2021-05-14,down,0.9,1.0
350,2021-06-15,down,-1.7,-0.8
351,2021-07-16,up,0.7,-0.4
352,2021-08-17,down,-1.8,-0.3
353,2021-09-16,up,0.9,-0.8
354,2021-10-15,up,0.8,-0.2
355,2021-11-16,up,1.8,1.2
356,2021-12-15,down,0.2,0.8
357,2022-01-14,down,-2.5,-0.1
358,2022-02-16,up,4.9,2.0
359,2022-03-16,up,0.8,0.4
360,2022-04-14,up,1.4,0.6
361,2022-05-17,down,0.7,0.9
362,2022-06-15,down,-0.1,0.2
363,2022-07-15,neutral,0.8,0.8
364,2022-08-17,down,-0.4,0.1
365,2022-09-15,up,0.4,0.2
366,2022-10-14,down,0.0,0.2
367,2022-11-16,up,1.3,1.0
368,2022-12-15,down,-1.0,-0.1
369,2023-01-18,down,-1.1,-0.8
370,2023-02-15,up,3.2,1.8
371,2023-03-15,up,-0.2,-0.3
372,2023-04-14,down,-0.7,-0.4
373,2023-05-16,down,0.4,0.8
374,2023-06-15,up,0.5,-0.1
375,2023-07-18,down,0.3,0.5
376,2023-08-15,up,0.5,0.4
377,2023-09-14,up,0.8,0.2
378,2023-10-17,up,0.9,0.3
379,2023-11-15,up,-0.2,-0.3
380,2023-12-14,up,0.3,-0.1
381,2024-01-17,neutral,0.4,0.4
382,2024-02-15,down,-1.1,-0.2
383,2024-03-14,up,0.9,0.8
384,2024-04-15,up,0.6,0.4
385,2024-05-15,down,-0.2,0.4
386,2024-06-18,neutral,0.3,0.3
387,2024-07-16,up,-0.2,-0.3
388,2024-08-15,up,1.1,0.4
389,2024-09-17,up,0.1,-0.2
390,2024-10-17,up,0.8,0.3
391,2024-11-15,up,0.5,0.3
392,2024-12-17,up,0.8,0.6
393,2025-01-16,up,0.7,0.6
394,2025-02-14,down,-1.2,-0.2
395,2025-03-17,down,0.2,0.6
396,2025-04-16,up,1.7,1.3
397,2025-05-15,neutral,-0.1,0.0
398,2025-06-17,down,-0.9,-0.5
